,market,sid,year,season,month,price,share,ave
6951,上市,2449,2009,Q1,3,6958610745,749149671,9
6952,上市,2449,2009,Q2,4,5513811106,507665666,10
6953,上市,2449,2009,Q2,5,5647975814,499080332,11
6954,上市,2449,2009,Q2,6,4014419180,358852682,11
6955,上市,2449,2009,Q3,7,7836594646,649107988,12
6956,上市,2449,2009,Q3,8,4358080170,347896604,12
6957,上市,2449,2009,Q3,9,3553370231,287078299,12
6958,上市,2449,2009,Q4,10,7160590612,539213958,13
6959,上市,2449,2009,Q4,11,3593857800,270356840,13
6960,上市,2449,2009,Q4,12,6771974210,467415681,14
6961,上市,2449,2010,Q1,1,6915327600,433045226,15
6962,上市,2449,2010,Q1,2,2096705849,145700947,14
6963,上市,2449,2010,Q1,3,3140356941,203984294,15
6964,上市,2449,2010,Q2,4,3227764758,206621315,15
6965,上市,2449,2010,Q2,5,1803061942,133198298,13
6966,上市,2449,2010,Q2,6,1058448275,76721016,13
6967,上市,2449,2010,Q3,7,2423629762,164157724,14
6968,上市,2449,2010,Q3,8,2303245451,161756153,14
6969,上市,2449,2010,Q3,9,2054675202,148563917,13
6970,上市,2449,2010,Q4,10,1629044626,117614763,13
6971,上市,2449,2010,Q4,11,1898265444,134554486,14
6972,上市,2449,2010,Q4,12,4073573492,269692339,15
6973,上市,2449,2011,Q1,1,11526857686,651448674,17
6974,上市,2449,2011,Q1,2,3271590770,183570023,17
6975,上市,2449,2011,Q1,3,4329532051,257208293,16
6976,上市,2449,2011,Q2,4,2168795429,133370453,16
6977,上市,2449,2011,Q2,5,2228354817,141048338,15
6978,上市,2449,2011,Q2,6,2556487319,159602905,16
6979,上市,2449,2011,Q3,7,2203877391,162333037,13
6980,上市,2449,2011,Q3,8,1921844806,174496893,11
6981,上市,2449,2011,Q3,9,1159384765,105106170,11
6982,上市,2449,2011,Q4,10,981716649,85754005,11
6983,上市,2449,2011,Q4,11,811989123,71481337,11
6984,上市,2449,2011,Q4,12,826146721,84721606,9
6985,上市,2449,2012,Q1,1,954222730,92205139,10
6986,上市,2449,2012,Q1,2,2733328369,212734154,12
6987,上市,2449,2012,Q1,3,1236809630,104105718,11
6988,上市,2449,2012,Q2,4,1169747131,98727504,11
6989,上市,2449,2012,Q2,5,1403641701,109144345,12
6990,上市,2449,2012,Q2,6,1937193149,140794201,13
6991,上市,2449,2012,Q3,7,2165877949,151714299,14
6992,上市,2449,2012,Q3,8,3409679299,227196944,15
6993,上市,2449,2012,Q3,9,3014587749,185564983,16
6994,上市,2449,2012,Q4,10,2284079146,142584604,16
6995,上市,2449,2012,Q4,11,1477789843,93346094,15
6996,上市,2449,2012,Q4,12,3343982126,188395535,17
6997,上市,2449,2013,Q1,1,2923419097,160988876,18
6998,上市,2449,2013,Q1,2,1441599578,77162580,18
6999,上市,2449,2013,Q1,3,2487593938,122796827,20
7000,上市,2449,2013,Q2,4,1735729799,85506313,20
7001,上市,2449,2013,Q2,5,2417990452,107513754,22
7002,上市,2449,2013,Q2,6,2111486669,97095153,21
7003,上市,2449,2013,Q3,7,2456601812,113707897,21
7004,上市,2449,2013,Q3,8,1942095966,91587161,21
7005,上市,2449,2013,Q3,9,1634299310,77033345,21
7006,上市,2449,2013,Q4,10,2984484690,153752373,19
7007,上市,2449,2013,Q4,11,1466133583,76069061,19
7008,上市,2449,2013,Q4,12,1923275302,99271167,19
7009,上市,2449,2014,Q1,1,4188259333,199046188,21
7010,上市,2449,2014,Q1,2,4025445393,178074343,22
7011,上市,2449,2014,Q1,3,6767852091,267542161,25
7012,上市,2449,2014,Q2,4,3218981110,131494551,24
7013,上市,2449,2014,Q2,5,3692270658,148101269,24
7014,上市,2449,2014,Q2,6,4381960539,157909115,27
7015,上市,2449,2014,Q3,7,6277579041,228540847,27
7016,上市,2449,2014,Q3,8,4241800586,161994206,26
7017,上市,2449,2014,Q3,9,2609076345,99215037,26
7018,上市,2449,2014,Q4,10,2392275542,96648391,24
7019,上市,2449,2014,Q4,11,2584014468,105863980,24
7020,上市,2449,2014,Q4,12,2814394347,110404417,25
7021,上市,2449,2015,Q1,1,3984654879,149211577,26
7022,上市,2449,2015,Q1,2,2705663198,100825395,26
7023,上市,2449,2015,Q1,3,7975412267,274907153,29
7024,上市,2449,2015,Q2,4,3526300575,126892228,27
7025,上市,2449,2015,Q2,5,2208825549,81402695,27
7026,上市,2449,2015,Q2,6,2523178850,91468273,27
7027,上市,2449,2015,Q3,7,3428851255,147304459,23
7028,上市,2449,2015,Q3,8,2049814001,101277145,20
7029,上市,2449,2015,Q3,9,2099594585,98405823,21
7030,上市,2449,2015,Q4,10,2612517159,120945872,21
7031,上市,2449,2015,Q4,11,2794661739,133662784,20
7032,上市,2449,2015,Q4,12,3195772731,149281640,21
7033,上市,2449,2016,Q1,1,2209891150,105227683,21
7034,上市,2449,2016,Q1,2,2701229352,111684127,24
7035,上市,2449,2016,Q1,3,7155040170,260974649,27
7036,上市,2449,2016,Q2,4,3579670853,130000834,27
7037,上市,2449,2016,Q2,5,5347896457,187846162,28
7038,上市,2449,2016,Q2,6,4121691360,140411788,29
7039,上市,2449,2016,Q3,7,5179493643,179507460,28
7040,上市,2449,2016,Q3,8,6155846036,203281044,30
7041,上市,2449,2016,Q3,9,4018082513,141969321,28
7042,上市,2449,2016,Q4,10,3539583478,125202073,28
7043,上市,2449,2016,Q4,11,3650002653,135805336,26
7044,上市,2449,2016,Q4,12,2413152979,92311995,26
7045,上市,2449,2017,Q1,1,2245882331,84246981,26
7046,上市,2449,2017,Q1,2,5224925367,180887286,28
7047,上市,2449,2017,Q1,3,5369186925,193844373,27
7048,上市,2449,2017,Q2,4,2752701657,101393464,27
7049,上市,2449,2017,Q2,5,7377384337,251968713,29
7050,上市,2449,2017,Q2,6,6689349509,217650540,30
7051,上市,2449,2017,Q3,7,3745020119,127038588,29
7052,上市,2449,2017,Q3,8,3119341304,105218407,29
7053,上市,2449,2017,Q3,9,4269415559,140565975,30
7054,上市,2449,2017,Q4,10,4513730400,141215956,31
7055,上市,2449,2017,Q4,11,3557791319,113713307,31
7056,上市,2449,2017,Q4,12,2107992096,71647133,29
7057,上市,2449,2018,Q1,1,2706929291,88138764,30
7058,上市,2449,2018,Q1,2,1770172715,57702718,30
7059,上市,2449,2018,Q1,3,4808186161,154420135,31
7060,上市,2449,2018,Q2,4,2023605913,67532818,29
7061,上市,2449,2018,Q2,5,2393438535,84646078,28
7062,上市,2449,2018,Q2,6,1930688071,67872099,28
7063,上市,2449,2018,Q3,7,1944398592,71705526,27
7064,上市,2449,2018,Q3,8,3104766566,135103047,22
7065,上市,2449,2018,Q3,9,1497197500,72953879,20
7066,上市,2449,2018,Q4,10,1557446797,81146457,19
7067,上市,2449,2018,Q4,11,1672899509,84009901,19
7068,上市,2449,2018,Q4,12,6492144116,290581689,22
7069,上市,2449,2019,Q1,1,3850584187,169958934,22
7070,上市,2449,2019,Q1,2,3599926568,145022495,24
7071,上市,2449,2019,Q1,3,5356493635,209277360,25
7072,上市,2449,2019,Q2,4,8866510472,312121937,28
7073,上市,2449,2019,Q2,5,5947948714,214825376,27
7074,上市,2449,2019,Q2,6,4103445758,156137072,26
7075,上市,2449,2019,Q3,7,11886516126,386159264,30
7076,上市,2449,2019,Q3,8,14840173249,445151048,33
7077,上市,2449,2019,Q3,9,12431084684,350080506,35
7078,上市,2449,2019,Q4,10,10438892902,286835512,36
7079,上市,2449,2019,Q4,11,8859610382,233466575,37
7080,上市,2449,2019,Q4,12,7510122865,198247278,37
7081,上市,2449,2020,Q1,1,6080628817,168069079,36
7082,上市,2449,2020,Q1,2,5484854771,160364842,34
7083,上市,2449,2020,Q1,3,8227967057,261515076,31
7084,上市,2449,2020,Q2,4,8673283103,251726827,34
7085,上市,2449,2020,Q2,5,13082004012,403089629,32
7086,上市,2449,2020,Q2,6,14369436974,442569512,32
7087,上市,2449,2020,Q3,7,26077706293,715726960,36
7088,上市,2449,2020,Q3,8,17034774717,499198782,34
7089,上市,2449,2020,Q3,9,8324200511,270396206,30
7090,上市,2449,2020,Q4,10,4320794481,141310359,30
7091,上市,2449,2020,Q4,11,11003498912,333842534,32
7092,上市,2449,2020,Q4,12,11235757453,320189809,35
7093,上市,2449,2021,Q1,1,29646577223,770573081,38
7094,上市,2449,2021,Q1,2,12562085490,319878267,39
7095,上市,2449,2021,Q1,3,15826578546,392121689,40
7096,上市,2449,2021,Q2,4,19527607685,433306306,45
7097,上市,2449,2021,Q2,5,14823345192,333541212,44
7098,上市,2449,2021,Q2,6,15390729828,364053084,42
7099,上市,2449,2021,Q3,7,13527471756,295910911,45
7100,上市,2449,2021,Q3,8,19009570969,409068658,46
7101,上市,2449,2021,Q3,9,7950380314,181178894,43
7102,上市,2449,2021,Q4,10,6281993777,161370107,38
7103,上市,2449,2021,Q4,11,10226413092,240760219,42
7104,上市,2449,2021,Q4,12,6369023181,143810530,44
7105,上市,2449,2022,Q1,1,9671699443,211706811,45
7106,上市,2449,2022,Q1,2,4769095591,108676504,43
7107,上市,2449,2022,Q1,3,4589003299,107445112,42
7108,上市,2449,2022,Q2,4,3211706872,78599196,40
7109,上市,2449,2022,Q2,5,7307205406,168256133,43
7110,上市,2449,2022,Q2,6,5795903745,131173959,44
7111,上市,2449,2022,Q3,7,7838559202,205140566,38
7112,上市,2449,2022,Q3,8,6039629385,159048055,37
7113,上市,2449,2022,Q3,9,5597851104,163324874,34
7114,上市,2449,2022,Q4,10,4071557207,129644353,31
7115,上市,2449,2022,Q4,11,3843141794,110756970,34
7116,上市,2449,2022,Q4,12,4215811185,115560741,36
7117,上市,2449,2023,Q1,1,1537575634,41180779,37
7118,上市,2449,2023,Q1,2,4034771848,99997730,40
7119,上市,2449,2023,Q1,3,15141549168,317539027,47
7120,上市,2449,2023,Q2,4,6367279441,136399455,46
7121,上市,2454,2006,Q1,1,94810471097,262308752,361
7122,上市,2454,2006,Q1,2,50289911396,150567116,334
7123,上市,2454,2006,Q1,3,89340325737,250636950,356
7124,上市,2454,2006,Q2,4,65116562174,172337384,377
7125,上市,2454,2006,Q2,5,80669241813,209611737,384
7126,上市,2454,2006,Q2,6,71454725901,223588581,319
7127,上市,2454,2006,Q3,7,33018826331,111145339,297
7128,上市,2454,2006,Q3,8,44404539883,154938865,286
7129,上市,2454,2006,Q3,9,48110022976,149501833,321
7130,上市,2454,2006,Q4,10,40775589778,124479273,327
7131,上市,2454,2006,Q4,11,30785101428,95018697,323
7132,上市,2454,2006,Q4,12,29532499628,87721087,336
7133,上市,2454,2007,Q1,1,55461693803,150715953,367
7134,上市,2454,2007,Q1,2,18848052729,51761624,364
7135,上市,2454,2007,Q1,3,40879700770,114538359,356
7136,上市,2454,2007,Q2,4,31626615326,79963069,395
7137,上市,2454,2007,Q2,5,71246260608,147204602,483
7138,上市,2454,2007,Q2,6,80396613062,156900141,512
7139,上市,2454,2007,Q3,7,96635723665,166057732,581
7140,上市,2454,2007,Q3,8,118964271606,220228987,540
7141,上市,2454,2007,Q3,9,82151480039,140538011,584
7142,上市,2454,2007,Q4,10,123901199644,202282163,612
7143,上市,2454,2007,Q4,11,163067284916,336471478,484
7144,上市,2454,2007,Q4,12,92095002840,228336321,403
7145,上市,2454,2008,Q1,1,104369942798,307933052,338
7146,上市,2454,2008,Q1,2,56896815401,177451195,320
7147,上市,2454,2008,Q1,3,85044071248,223786115,380
7148,上市,2454,2008,Q2,4,102115635463,253341063,403
7149,上市,2454,2008,Q2,5,72290559844,179363114,403
7150,上市,2454,2008,Q2,6,62620046272,181148905,345
7151,上市,2454,2008,Q3,7,77424418752,249087845,310
7152,上市,2454,2008,Q3,8,71246813179,199384591,357
7153,上市,2454,2008,Q3,9,86860379562,255360330,340
7154,上市,2454,2008,Q4,10,51465608362,176151704,292
7155,上市,2454,2008,Q4,11,39263198338,169336996,231
7156,上市,2454,2008,Q4,12,48041954498,226459594,212
7157,上市,2454,2009,Q1,1,32017816512,130239641,245
7158,上市,2454,2009,Q1,2,51879435114,188750935,274
7159,上市,2454,2009,Q1,3,67471082484,218122771,309
7160,上市,2454,2009,Q2,4,91263458199,288254542,316
7161,上市,2454,2009,Q2,5,109786309513,276914326,396
7162,上市,2454,2009,Q2,6,84176372648,217929025,386
7163,上市,2454,2009,Q3,7,99935031109,225105503,443
7164,上市,2454,2009,Q3,8,80348857785,168790566,476
7165,上市,2454,2009,Q3,9,82628977088,161982893,510
7166,上市,2454,2009,Q4,10,89845714451,180325479,498
7167,上市,2454,2009,Q4,11,72963547521,143697301,507
7168,上市,2454,2009,Q4,12,55333434617,104788478,528
7169,上市,2454,2010,Q1,1,63329743697,115270862,549
7170,上市,2454,2010,Q1,2,37586298441,73402054,512
7171,上市,2454,2010,Q1,3,65542913411,122830963,533
7172,上市,2454,2010,Q2,4,62576684057,112936248,554
7173,上市,2454,2010,Q2,5,47466790201,91791508,517
7174,上市,2454,2010,Q2,6,70387580718,141381681,497
7175,上市,2454,2010,Q3,7,96753203325,212442221,455
7176,上市,2454,2010,Q3,8,77745940436,174397794,445
7177,上市,2454,2010,Q3,9,98856523185,211218749,468
7178,上市,2454,2010,Q4,10,89474525213,221582603,403
7179,上市,2454,2010,Q4,11,89420079797,227711064,392
7180,上市,2454,2010,Q4,12,94374518430,224131663,421
7181,上市,2454,2011,Q1,1,57621649341,142786216,403
7182,上市,2454,2011,Q1,2,46409931806,132985689,348
7183,上市,2454,2011,Q1,3,52887228668,155567203,339
7184,上市,2454,2011,Q2,4,39442097346,120011172,328
7185,上市,2454,2011,Q2,5,60665847316,180862384,335
7186,上市,2454,2011,Q2,6,50190673665,161084547,311
7187,上市,2454,2011,Q3,7,67807228929,247119699,274
7188,上市,2454,2011,Q3,8,99279007797,378794148,262
7189,上市,2454,2011,Q3,9,110850615666,357971048,309
7190,上市,2454,2011,Q4,10,86245899331,261616653,329
7191,上市,2454,2011,Q4,11,66694256195,220461694,302
7192,上市,2454,2011,Q4,12,50261172442,187529947,268
7193,上市,2454,2012,Q1,1,42700301175,156325358,273
7194,上市,2454,2012,Q1,2,86740637423,288597854,300
7195,上市,2454,2012,Q1,3,82366190124,271316523,303
7196,上市,2454,2012,Q2,4,44029309031,164845242,267
7197,上市,2454,2012,Q2,5,45840349330,173207606,264
7198,上市,2454,2012,Q2,6,45823574395,171158970,267
7199,上市,2454,2012,Q3,7,41346669157,162991377,253
7200,上市,2454,2012,Q3,8,97920608363,331680380,295
7201,上市,2454,2012,Q3,9,78525073254,240739303,326
7202,上市,2454,2012,Q4,10,64182783383,199140615,322
7203,上市,2454,2012,Q4,11,52376944237,163959015,319
7204,上市,2454,2012,Q4,12,66779043176,202316540,330
7205,上市,2454,2013,Q1,1,62221271418,198687517,313
7206,上市,2454,2013,Q1,2,27116536187,82681409,327
7207,上市,2454,2013,Q1,3,57915530039,168329880,344
7208,上市,2454,2013,Q2,4,51975327719,146943518,353
7209,上市,2454,2013,Q2,5,59323129702,159773851,371
7210,上市,2454,2013,Q2,6,55971717157,163306858,342
7211,上市,2454,2013,Q3,7,59996452657,173262063,346
7212,上市,2454,2013,Q3,8,49113082832,134899024,364
7213,上市,2454,2013,Q3,9,38685534128,104987040,368
7214,上市,2454,2013,Q4,10,55828548077,144873224,385
7215,上市,2454,2013,Q4,11,65554661844,154304710,424
7216,上市,2454,2013,Q4,12,40595749328,94602653,429
7217,上市,2454,2014,Q1,1,56256653777,136746763,411
7218,上市,2454,2014,Q1,2,45418132340,106172203,427
7219,上市,2454,2014,Q1,3,60191305017,132244586,455
7220,上市,2454,2014,Q2,4,63094929349,134746514,468
7221,上市,2454,2014,Q2,5,84895158615,168691423,503
7222,上市,2454,2014,Q2,6,58758151091,116416118,504
7223,上市,2454,2014,Q3,7,84364472409,166056854,508
7224,上市,2454,2014,Q3,8,54574862934,109418318,498
7225,上市,2454,2014,Q3,9,82993018741,172129225,482
7226,上市,2454,2014,Q4,10,65151966178,151463635,430
7227,上市,2454,2014,Q4,11,53097435700,119292150,445
7228,上市,2454,2014,Q4,12,47217640167,104784531,450
7229,上市,2454,2015,Q1,1,55632758328,114181113,487
7230,上市,2454,2015,Q1,2,52891366046,114167878,463
7231,上市,2454,2015,Q1,3,82721522962,186179222,444
7232,上市,2454,2015,Q2,4,76408809484,186750079,409
7233,上市,2454,2015,Q2,5,66975312466,171560402,390
7234,上市,2454,2015,Q2,6,48339849972,115964428,416
7235,上市,2454,2015,Q3,7,66906806158,182444738,366
7236,上市,2454,2015,Q3,8,75057465744,288129166,260
7237,上市,2454,2015,Q3,9,54208635555,211624048,256
7238,上市,2454,2015,Q4,10,54291982964,207130528,262
7239,上市,2454,2015,Q4,11,66498996427,240703289,276
7240,上市,2454,2015,Q4,12,41335072358,158703211,260
7241,上市,2454,2016,Q1,1,41309427493,193538298,213
7242,上市,2454,2016,Q1,2,27645868973,128426422,215
7243,上市,2454,2016,Q1,3,37306581470,151259949,246
7244,上市,2454,2016,Q2,4,27471285322,117582637,233
7245,上市,2454,2016,Q2,5,38758044970,188070489,206
7246,上市,2454,2016,Q2,6,45261500435,197017307,229
7247,上市,2454,2016,Q3,7,46044877888,188884724,243
7248,上市,2454,2016,Q3,8,31568095048,127839733,246
7249,上市,2454,2016,Q3,9,31756440657,128866264,246
7250,上市,2454,2016,Q4,10,25234842347,105001986,240
7251,上市,2454,2016,Q4,11,26709074756,119683554,223
7252,上市,2454,2016,Q4,12,22411637888,100426339,223
7253,上市,2454,2017,Q1,1,13499956284,62962406,214
7254,上市,2454,2017,Q1,2,29771771889,137493475,216
7255,上市,2454,2017,Q1,3,31202696941,140251330,222
7256,上市,2454,2017,Q2,4,16708416364,77669082,215
7257,上市,2454,2017,Q2,5,32366047793,148020807,218
7258,上市,2454,2017,Q2,6,56353566967,221888250,253
7259,上市,2454,2017,Q3,7,39625588782,152685146,259
7260,上市,2454,2017,Q3,8,55093957862,194981064,282
7261,上市,2454,2017,Q3,9,43966860680,154514866,284
7262,上市,2454,2017,Q4,10,66751290853,210025154,317
7263,上市,2454,2017,Q4,11,53814744895,163441810,329
7264,上市,2454,2017,Q4,12,35324337509,120371449,293
7265,上市,2454,2018,Q1,1,42610348839,138414788,307
7266,上市,2454,2018,Q1,2,29745449835,100431872,296
7267,上市,2454,2018,Q1,3,73100140971,225981423,323
7268,上市,2454,2018,Q2,4,59658090569,172790147,345
7269,上市,2454,2018,Q2,5,43343359144,135403099,320
7270,上市,2454,2018,Q2,6,31140986166,98821009,315
7271,上市,2454,2018,Q3,7,40689873534,148417319,274
7272,上市,2454,2018,Q3,8,34873626286,134346430,259
7273,上市,2454,2018,Q3,9,20836217281,84649104,246
7274,上市,2454,2018,Q4,10,33143248169,148937737,222
7275,上市,2454,2018,Q4,11,23881145450,104414886,228
7276,上市,2454,2018,Q4,12,20306697418,86474029,234
7277,上市,2454,2019,Q1,1,23712822913,101198513,234
7278,上市,2454,2019,Q1,2,32464178117,122238379,265
7279,上市,2454,2019,Q1,3,30400267490,109732498,277
7280,上市,2454,2019,Q2,4,46723193093,159586927,292
7281,上市,2454,2019,Q2,5,61185040495,205704093,297
7282,上市,2454,2019,Q2,6,40162637177,129016964,311
7283,上市,2454,2019,Q3,7,54238810661,172266266,314
7284,上市,2454,2019,Q3,8,80444353788,239385848,336
7285,上市,2454,2019,Q3,9,61433910541,162369736,378
7286,上市,2454,2019,Q4,10,72157283776,189319387,381
7287,上市,2454,2019,Q4,11,77420089418,185286679,417
7288,上市,2454,2019,Q4,12,72170608860,164426749,438
7289,上市,2454,2020,Q1,1,75206245078,180078596,417
7290,上市,2454,2020,Q1,2,80866411355,208779773,387
7291,上市,2454,2020,Q1,3,105024880173,313243298,335
7292,上市,2454,2020,Q2,4,80262421295,218553058,367
7293,上市,2454,2020,Q2,5,97563424113,221871204,439
7294,上市,2454,2020,Q2,6,114675831494,220011908,521
7295,上市,2454,2020,Q3,7,224988765598,344266104,653
7296,上市,2454,2020,Q3,8,222741685926,348392294,639
7297,上市,2454,2020,Q3,9,126243903767,209813672,601
7298,上市,2454,2020,Q4,10,96973333659,142870962,678
7299,上市,2454,2020,Q4,11,124895239105,177657692,703
7300,上市,2454,2020,Q4,12,102954247542,144041311,714
7301,上市,2454,2021,Q1,1,208121522808,240989081,863
7302,上市,2454,2021,Q1,2,135561237509,143366026,945
7303,上市,2454,2021,Q1,3,191047804318,209756281,910
7304,上市,2454,2021,Q2,4,158222282680,156514864,1010
7305,上市,2454,2021,Q2,5,300223970827,308871709,972
7306,上市,2454,2021,Q2,6,134048494275,140021924,957
7307,上市,2454,2021,Q3,7,133424487439,143659153,928
7308,上市,2454,2021,Q3,8,103720243947,114024162,909
7309,上市,2454,2021,Q3,9,123024238925,133112499,924
7310,上市,2454,2021,Q4,10,113812598770,126815024,897
7311,上市,2454,2021,Q4,11,133329230655,131125287,1016
7312,上市,2454,2021,Q4,12,113904330232,103796557,1097
7313,上市,2454,2022,Q1,1,117857917675,106449355,1107
7314,上市,2454,2022,Q1,2,105873547030,95334608,1110
7315,上市,2454,2022,Q1,3,156708794085,162567229,963
7316,上市,2454,2022,Q2,4,143789862138,168971935,850
7317,上市,2454,2022,Q2,5,87306840316,103737793,841
7318,上市,2454,2022,Q2,6,168537481731,215268805,782
7319,上市,2454,2022,Q3,7,104110206739,159173690,654
7320,上市,2454,2022,Q3,8,79667535946,116377806,684
7321,上市,2454,2022,Q3,9,71477976660,118676429,602
7322,上市,2454,2022,Q4,10,84297675093,146475348,575
7323,上市,2454,2022,Q4,11,118831371057,174365727,681
7324,上市,2454,2022,Q4,12,84580240762,123281828,686
7325,上市,2454,2023,Q1,1,69932370820,100535971,695
7326,上市,2454,2023,Q1,2,76185029315,103976893,732
7327,上市,2454,2023,Q1,3,108275313366,140018095,773
7328,上市,2454,2023,Q2,4,91838192865,130976270,701
7329,上市,2458,2006,Q1,1,4519040786,263908070,17
7330,上市,2458,2006,Q1,2,1365595703,83467801,16
7331,上市,2458,2006,Q1,3,3244546265,192510799,16
7332,上市,2458,2006,Q2,4,4901317636,257354649,19
7333,上市,2458,2006,Q2,5,3579169854,190193532,18
7334,上市,2458,2006,Q2,6,1737733384,102526355,16
7335,上市,2458,2006,Q3,7,1106609492,69879767,15
7336,上市,2458,2006,Q3,8,1503252641,96291416,15
7337,上市,2458,2006,Q3,9,944581224,70108023,13
7338,上市,2458,2006,Q4,10,758225213,56455323,13
7339,上市,2458,2006,Q4,11,2003856968,140060920,14
7340,上市,2458,2006,Q4,12,7011220319,380349353,18
7341,上市,2458,2007,Q1,1,13768424134,566200465,24
7342,上市,2458,2007,Q1,2,10570710817,365366265,28
7343,上市,2458,2007,Q1,3,18556509864,541090746,34
