,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註,sid
0,1101　台泥,TW0001101004,1962/02/09,上市,水泥,ESVUFR,,1101
1,1102　亞泥,TW0001102002,1962/06/08,上市,水泥,ESVUFR,,1102
2,1103　嘉泥,TW0001103000,1969/11/14,上市,水泥,ESVUFR,,1103
3,1104　環泥,TW0001104008,1971/02/01,上市,水泥,ESVUFR,,1104
4,1108　幸福,TW0001108009,1990/06/06,上市,水泥,ESVUFR,,1108
5,1109　信大,TW0001109007,1991/12/05,上市,水泥,ESVUFR,,1109
6,1110　東泥,TW0001110005,1994/10/22,上市,水泥,ESVUFR,,1110
7,1201　味全,TW0001201002,1962/02/09,上市,食品,ESVUFR,,1201
8,1203　味王,TW0001203008,1964/08/24,上市,食品,ESVUFR,,1203
9,1210　大成,TW0001210003,1978/05/20,上市,食品,ESVUFR,,1210
10,1213　大飲,TW0001213007,1981/04/10,上市,食品,ESVUFR,,1213
11,1215　卜蜂,TW0001215002,1987/07/27,上市,食品,ESVUFR,,1215
12,1216　統一,TW0001216000,1987/12/28,上市,食品,ESVUFR,,1216
13,1217　愛之味,TW0001217008,1989/10/28,上市,食品,ESVUFR,,1217
14,1218　泰山,TW0001218006,1989/11/11,上市,食品,ESVUFR,,1218
15,1219　福壽,TW0001219004,1990/12/01,上市,食品,ESVUFR,,1219
16,1220　台榮,TW0001220002,1991/11/20,上市,食品,ESVUFR,,1220
17,1225　福懋油,TW0001225001,1993/09/27,上市,食品,ESVUFR,,1225
18,1227　佳格,TW0001227007,1994/04/09,上市,食品,ESVUFR,,1227
19,1229　聯華,TW0001229003,1976/07/19,上市,食品,ESVUFR,,1229
20,1231　聯華食,TW0001231009,1995/11/02,上市,食品,ESVUFR,,1231
21,1232　大統益,TW0001232007,1996/02/09,上市,食品,ESVUFR,,1232
22,1233　天仁,TW0001233005,1999/01/20,上市,食品,ESVUFR,,1233
23,1234　黑松,TW0001234003,1999/03/12,上市,食品,ESVUFR,,1234
24,1235　興泰,TW0001235000,2000/09/11,上市,食品,ESVUFR,,1235
25,1236　宏亞,TW0001236008,2001/09/17,上市,食品,ESVUFR,,1236
26,1240　茂生農經,TW0001240000,2018/08/08,上櫃,農科技,ESVUFR,,1240
27,1256　鮮活果汁-KY,KYG858681003,2016/03/17,上市,食品,ESVUFR,,1256
28,1258　其祥-KY,KYG522401010,2011/12/12,上櫃,食品,ESVUFR,,1258
29,1259　安心,TW0001259000,2011/12/15,上櫃,觀光,ESVUFR,,1259
30,1264　德麥,TW0001264000,2015/04/09,上櫃,食品,ESVUFR,,1264
31,1268　漢來美食,TW0001268001,2017/09/27,上櫃,觀光,ESVUFR,,1268
32,1301　台塑,TW0001301000,1964/07/27,上市,塑膠,ESVUFR,,1301
33,1303　南亞,TW0001303006,1967/11/05,上市,塑膠,ESVUFR,,1303
34,1304　台聚,TW0001304004,1972/05/20,上市,塑膠,ESVUFR,,1304
35,1305　華夏,TW0001305001,1973/03/05,上市,塑膠,ESVUFR,,1305
36,1307　三芳,TW0001307007,1985/11/23,上市,塑膠,ESVUFR,,1307
37,1308　亞聚,TW0001308005,1986/06/20,上市,塑膠,ESVUFR,,1308
38,1309　台達化,TW0001309003,1986/06/27,上市,塑膠,ESVUFR,,1309
39,1310　台苯,TW0001310001,1987/08/06,上市,塑膠,ESVUFR,,1310
40,1312　國喬,TW0001312007,1988/12/21,上市,塑膠,ESVUFR,,1312
41,1313　聯成,TW0001313005,1989/03/27,上市,塑膠,ESVUFR,,1313
42,1314　中石化,TW0001314003,1991/07/12,上市,塑膠,ESVUFR,,1314
43,1315　達新,TW0001315000,1992/05/09,上市,塑膠,ESVUFR,,1315
44,1316　上曜,TW0001316008,1992/10/15,上市,建材營造,ESVUFR,,1316
45,1319　東陽,TW0001319002,1994/12/12,上市,汽車,ESVUFR,,1319
46,1321　大洋,TW0001321008,1999/01/26,上市,塑膠,ESVUFR,,1321
47,1323　永裕,TW0001323004,2000/09/11,上市,塑膠,ESVUFR,,1323
48,1324　地球,TW0001324002,2000/09/11,上市,塑膠,ESVUFR,,1324
49,1325　恆大,TW0001325009,2000/09/11,上市,塑膠,ESVUFR,,1325
50,1326　台化,TW0001326007,1984/12/20,上市,塑膠,ESVUFR,,1326
51,1336　台翰,TW0001336006,2007/11/02,上櫃,電子零組件,ESVUFR,,1336
52,1337　再生-KY,KYG0539R1039,2011/07/01,上市,塑膠,ESVUFR,,1337
53,1338　廣華-KY,KYG451001070,2012/12/19,上市,汽車,ESVUFR,,1338
54,1339　昭輝,TW0001339000,2012/04/24,上市,汽車,ESVUFR,,1339
55,1340　勝悅-KY,KYG935971054,2013/12/06,上市,塑膠,ESVUFR,,1340
56,1341　富林-KY,KYG3730M1050,2018/12/24,上市,塑膠,ESVUFR,,1341
57,1342　八貫,TW0001342004,2020/11/24,上市,其他,ESVUFR,,1342
58,1402　遠東新,TW0001402006,1967/04/14,上市,紡織纖維,ESVUFR,,1402
59,1409　新纖,TW0001409001,1973/08/31,上市,紡織纖維,ESVUFR,,1409
60,1410　南染,TW0001410009,1973/10/18,上市,紡織纖維,ESVUFR,,1410
61,1413　宏洲,TW0001413003,1975/12/23,上市,紡織纖維,ESVUFR,,1413
62,1414　東和,TW0001414001,1976/02/02,上市,紡織纖維,ESVUFR,,1414
63,1416　廣豐,TW0001416006,1976/04/20,上市,其他,ESVUFR,,1416
64,1417　嘉裕,TW0001417004,1976/12/28,上市,紡織纖維,ESVUFR,,1417
65,1418　東華,TW0001418002,1977/02/14,上市,紡織纖維,ESVUFR,,1418
66,1419　新紡,TW0001419000,1977/03/14,上市,紡織纖維,ESVUFR,,1419
67,1423　利華,TW0001423002,1979/04/02,上市,紡織纖維,ESVUFR,,1423
68,1432　大魯閣,TW0001432003,1982/07/26,上市,貿易百貨,ESVUFR,,1432
69,1434　福懋,TW0001434009,1985/12/24,上市,紡織纖維,ESVUFR,,1434
70,1435　中福,TW0001435006,1987/12/28,上市,其他,ESVUFR,,1435
71,1436　華友聯,TW0001436004,1988/04/11,上市,建材營造,ESVUFR,,1436
72,1437　勤益控,TW0001437002,1988/11/10,上市,其他,ESVUFR,,1437
73,1438　三地開發,TW0001438000,1988/12/15,上市,建材營造,ESVUFR,,1438
74,1439　雋揚,TW0001439008,1989/05/22,上市,紡織纖維,ESVUFR,,1439
75,1440　南紡,TW0001440006,1989/10/03,上市,紡織纖維,ESVUFR,,1440
76,1441　大東,TW0001441004,1989/10/27,上市,紡織纖維,ESVUFR,,1441
77,1442　名軒,TW0001442002,1989/11/16,上市,建材營造,ESVUFR,,1442
78,1443　立益物流,TW0001443000,1990/04/21,上市,其他,ESVUFR,,1443
79,1444　力麗,TW0001444008,1990/08/08,上市,紡織纖維,ESVUFR,,1444
80,1445　大宇,TW0001445005,1991/02/05,上市,紡織纖維,ESVUFR,,1445
81,1446　宏和,TW0001446003,1991/10/15,上市,紡織纖維,ESVUFR,,1446
82,1447　力鵬,TW0001447001,1992/01/28,上市,紡織纖維,ESVUFR,,1447
83,1449　佳和,TW0001449007,1992/03/12,上市,紡織纖維,ESVUFR,,1449
84,1451　年興,TW0001451003,1992/12/21,上市,紡織纖維,ESVUFR,,1451
85,1452　宏益,TW0001452001,1992/12/28,上市,紡織纖維,ESVUFR,,1452
86,1453　大將,TW0001453009,1993/04/19,上市,建材營造,ESVUFR,,1453
87,1454　台富,TW0001454007,1993/05/07,上市,紡織纖維,ESVUFR,,1454
88,1455　集盛,TW0001455004,1993/10/07,上市,紡織纖維,ESVUFR,,1455
89,1456　怡華,TW0001456002,1993/12/09,上市,建材營造,ESVUFR,,1456
90,1457　宜進,TW0001457000,1994/10/20,上市,紡織纖維,ESVUFR,,1457
91,1459　聯發,TW0001459006,1994/10/26,上市,紡織纖維,ESVUFR,,1459
92,1460　宏遠,TW0001460004,1995/04/28,上市,紡織纖維,ESVUFR,,1460
93,1463　強盛,TW0001463008,1996/12/05,上市,紡織纖維,ESVUFR,,1463
94,1464　得力,TW0001464006,1997/01/18,上市,紡織纖維,ESVUFR,,1464
95,1465　偉全,TW0001465003,1997/09/08,上市,紡織纖維,ESVUFR,,1465
96,1466　聚隆,TW0001466001,1998/04/04,上市,紡織纖維,ESVUFR,,1466
97,1467　南緯,TW0001467009,1998/12/21,上市,紡織纖維,ESVUFR,,1467
98,1468　昶和,TW0001468007,1999/01/21,上市,紡織纖維,ESVUFR,,1468
99,1470　大統新創,TW0001470003,1999/05/21,上市,紡織纖維,ESVUFR,,1470
100,1471　首利,TW0001471001,2000/03/06,上市,電子零組件,ESVUFR,,1471
101,1472　三洋實業,TW0001472009,2000/09/11,上市,紡織纖維,ESVUFR,,1472
102,1473　台南,TW0001473007,2000/09/11,上市,紡織纖維,ESVUFR,,1473
103,1474　弘裕,TW0001474005,2000/10/31,上市,紡織纖維,ESVUFR,,1474
104,1475　業旺,TW0001475002,2000/10/27,上市,紡織纖維,ESVUFR,,1475
105,1476　儒鴻,TW0001476000,2001/04/18,上市,紡織纖維,ESVUFR,,1476
106,1477　聚陽,TW0001477008,2003/01/21,上市,紡織纖維,ESVUFR,,1477
107,1503　士電,TW0001503001,1969/12/15,上市,電機機械,ESVUFR,,1503
108,1504　東元,TW0001504009,1973/11/05,上市,電機機械,ESVUFR,,1504
109,1506　正道,TW0001506004,1980/08/11,上市,電機機械,ESVUFR,,1506
110,1512　瑞利,TW0001512002,1994/01/28,上市,汽車,ESVUFR,,1512
111,1513　中興電,TW0001513000,1994/03/08,上市,電機機械,ESVUFR,,1513
112,1514　亞力,TW0001514008,1994/03/26,上市,電機機械,ESVUFR,,1514
113,1515　力山,TW0001515005,1995/02/04,上市,電機機械,ESVUFR,,1515
114,1516　川飛,TW0001516003,1995/04/01,上市,其他,ESVUFR,,1516
115,1517　利奇,TW0001517001,1995/11/14,上市,電機機械,ESVUFR,,1517
116,1519　華城,TW0001519007,1997/04/16,上市,電機機械,ESVUFR,,1519
117,1521　大億,TW0001521003,1997/10/06,上市,汽車,ESVUFR,,1521
118,1522　堤維西,TW0001522001,1997/10/06,上市,汽車,ESVUFR,,1522
119,1524　耿鼎,TW0001524007,1998/10/30,上市,汽車,ESVUFR,,1524
120,1525　江申,TW0001525004,1999/05/15,上市,汽車,ESVUFR,,1525
121,1526　日馳,TW0001526002,2000/03/27,上市,電機機械,ESVUFR,,1526
122,1527　鑽全,TW0001527000,2000/06/21,上市,電機機械,ESVUFR,,1527
123,1528　恩德,TW0001528008,2000/09/11,上市,電機機械,ESVUFR,,1528
124,1529　樂事綠能,TW0001529006,2000/09/11,上市,電機機械,ESVUFR,,1529
125,1530　亞崴,TW0001530004,2000/09/11,上市,電機機械,ESVUFR,,1530
126,1531　高林股,TW0001531002,2000/09/11,上市,電機機械,ESVUFR,,1531
127,1532　勤美,TW0001532000,2000/09/11,上市,電機機械,ESVUFR,,1532
128,1533　車王電,TW0001533008,2001/04/06,上市,汽車,ESVUFR,,1533
129,1535　中宇,TW0001535003,2001/09/17,上市,電機機械,ESVUFR,,1535
130,1536　和大,TW0001536001,2001/09/17,上市,汽車,ESVUFR,,1536
131,1537　廣隆,TW0001537009,2002/01/22,上市,電機機械,ESVUFR,,1537
132,1538　正峰,TW0001538007,2002/08/26,上市,電機機械,ESVUFR,,1538
133,1539　巨庭,TW0001539005,2002/10/29,上市,電機機械,ESVUFR,,1539
134,1540　喬福,TW0001540003,2002/08/26,上市,電機機械,ESVUFR,,1540
135,1541　錩泰,TW0001541001,2003/03/19,上市,電機機械,ESVUFR,,1541
136,1558　伸興,TW0001558005,2014/12/23,上市,電機機械,ESVUFR,,1558
137,1560　中砂,TW0001560001,2005/01/31,上市,電機機械,ESVUFR,,1560
138,1565　精華,TW0001565000,2004/03/30,上櫃,生技醫療,ESVUFR,,1565
139,1568　倉佑,TW0001568004,2014/05/14,上市,汽車,ESVUFR,,1568
140,1569　濱川,TW0001569002,2005/07/29,上櫃,電腦週邊,ESVUFR,,1569
141,1570　力肯,TW0001570000,2005/06/30,上櫃,電機機械,ESVUFR,,1570
142,1580　新麥,TW0001580009,2007/12/10,上櫃,電機機械,ESVUFR,,1580
143,1582　信錦,TW0001582005,2009/12/17,上市,電子零組件,ESVUFR,,1582
144,1583　程泰,TW0001583003,2008/01/24,上市,電機機械,ESVUFR,,1583
145,1584　精剛,TW0001584001,2007/11/28,上櫃,其他,ESVUFR,,1584
146,1586　和勤,TW0001586006,2012/01/09,上櫃,電機機械,ESVUFR,,1586
147,1587　吉茂,TW0001587004,2018/04/16,上市,汽車,ESVUFR,,1587
148,1589　永冠-KY,KYG984291065,2012/04/27,上市,電機機械,ESVUFR,,1589
149,1590　亞德客-KY,KYG014081064,2010/12/13,上市,電機機械,ESVUFR,,1590
150,1591　駿吉-KY,KYG4782L1023,2012/03/23,上櫃,電機機械,ESVUFR,,1591
151,1593　祺驊,TW0001593002,2012/06/13,上櫃,生技醫療,ESVUFR,,1593
152,1595　川寶,TW0001595007,2011/10/04,上櫃,電子零組件,ESVUFR,,1595
153,1597　直得,TW0001597003,2020/12/23,上市,電機機械,ESVUFR,,1597
154,1598　岱宇,TW0001598001,2016/09/20,上市,生技醫療,ESVUFR,,1598
155,1599　宏佳騰,TW0001599009,2012/12/25,上櫃,電機機械,ESVUFR,,1599
156,1603　華電,TW0001603009,1968/06/03,上市,電器電纜,ESVUFR,,1603
157,1604　聲寶,TW0001604007,1970/12/14,上市,電器電纜,ESVUFR,,1604
158,1605　華新,TW0001605004,1972/11/03,上市,電器電纜,ESVUFR,,1605
159,1608　華榮,TW0001608008,1988/07/11,上市,電器電纜,ESVUFR,,1608
160,1609　大亞,TW0001609006,1988/12/12,上市,電器電纜,ESVUFR,,1609
161,1611　中電,TW0001611002,1990/01/16,上市,電器電纜,ESVUFR,,1611
162,1612　宏泰,TW0001612000,1993/05/08,上市,電器電纜,ESVUFR,,1612
163,1614　三洋電,TW0001614006,1997/09/18,上市,電器電纜,ESVUFR,,1614
164,1615　大山,TW0001615003,2000/03/30,上市,電器電纜,ESVUFR,,1615
165,1616　億泰,TW0001616001,2000/09/11,上市,電器電纜,ESVUFR,,1616
166,1617　榮星,TW0001617009,2000/09/11,上市,電器電纜,ESVUFR,,1617
167,1618　合機,TW0001618007,2000/09/11,上市,電器電纜,ESVUFR,,1618
168,1626　艾美特-KY,KYG0135T1076,2013/03/21,上市,電器電纜,ESVUFR,,1626
169,1701　中化,TW0001701001,1962/02/09,上市,生技醫療,ESVUFR,,1701
170,1702　南僑,TW0001702009,1973/05/30,上市,食品,ESVUFR,,1702
171,1707　葡萄王,TW0001707008,1982/12/20,上市,生技醫療,ESVUFR,,1707
172,1708　東鹼,TW0001708006,1986/06/16,上市,化學,ESVUFR,,1708
173,1709　和益,TW0001709004,1986/07/03,上市,化學,ESVUFR,,1709
174,1710　東聯,TW0001710002,1987/10/21,上市,化學,ESVUFR,,1710
175,1711　永光,TW0001711000,1988/12/27,上市,化學,ESVUFR,,1711
176,1712　興農,TW0001712008,1989/12/14,上市,化學,ESVUFR,,1712
177,1713　國化,TW0001713006,1990/01/31,上市,化學,ESVUFR,,1713
178,1714　和桐,TW0001714004,1991/08/30,上市,化學,ESVUFR,,1714
179,1717　長興,TW0001717007,1994/03/31,上市,化學,ESVUFR,,1717
180,1718　中纖,TW0001718005,1963/12/02,上市,化學,ESVUFR,,1718
181,1720　生達,TW0001720001,1995/12/12,上市,生技醫療,ESVUFR,,1720
182,1721　三晃,TW0001721009,1996/05/16,上市,化學,ESVUFR,,1721
183,1722　台肥,TW0001722007,1998/03/24,上市,化學,ESVUFR,,1722
184,1723　中碳,TW0001723005,1998/11/27,上市,化學,ESVUFR,,1723
185,1725　元禎,TW0001725000,2000/09/11,上市,化學,ESVUFR,,1725
186,1726　永記,TW0001726008,2000/09/11,上市,化學,ESVUFR,,1726
187,1727　中華化,TW0001727006,2000/09/11,上市,化學,ESVUFR,,1727
188,1730　花仙子,TW0001730000,2001/09/17,上市,化學,ESVUFR,,1730
189,1731　美吾華,TW0001731008,2001/09/17,上市,生技醫療,ESVUFR,,1731
190,1732　毛寶,TW0001732006,2001/09/17,上市,化學,ESVUFR,,1732
191,1733　五鼎,TW0001733004,2001/09/17,上市,生技醫療,ESVUFR,,1733
192,1734　杏輝,TW0001734002,2002/08/26,上市,生技醫療,ESVUFR,,1734
193,1735　日勝化,TW0001735009,2002/08/26,上市,化學,ESVUFR,,1735
194,1736　喬山,TW0001736007,2003/01/09,上市,生技醫療,ESVUFR,,1736
195,1737　臺鹽,TW0001737005,2003/11/18,上市,食品,ESVUFR,,1737
196,1742　台蠟,TW0001742005,2004/05/14,上櫃,化學,ESVUFR,,1742
197,1752　南光,TW0001752004,2022/01/19,上市,生技醫療,ESVUFR,,1752
198,1760　寶齡富錦,TW0001760007,2018/01/23,上市,生技醫療,ESVUFR,,1760
199,1762　中化生,TW0001762003,2010/12/20,上市,生技醫療,ESVUFR,,1762
200,1773　勝一,TW0001773000,2009/02/27,上市,化學,ESVUFR,,1773
201,1776　展宇,TW0001776003,2016/05/09,上市,化學,ESVUFR,,1776
202,1777　生泰,TW0001777001,2005/10/19,上櫃,生技醫療,ESVUFR,,1777
203,1781　合世,TW0001781003,2004/12/24,上櫃,生技醫療,ESVUFR,,1781
204,1783　和康生,TW0001783009,2013/12/20,上市,生技醫療,ESVUFR,,1783
205,1784　訊聯,TW0001784007,2007/07/26,上櫃,生技醫療,ESVUFR,,1784
206,1785　光洋科,TW0001785004,2005/01/31,上櫃,其他電子,ESVUFR,,1785
207,1786　科妍,TW0001786002,2013/11/12,上市,生技醫療,ESVUFR,,1786
208,1788　杏昌,TW0001788008,2009/07/20,上櫃,生技醫療,ESVUFR,,1788
209,1789　神隆,TW0001789006,2011/09/29,上市,生技醫療,ESVUFR,,1789
210,1795　美時,TW0001795003,2019/12/16,上市,生技醫療,ESVUFR,,1795
211,1796　金穎生技,TW0001796001,2018/01/22,上櫃,食品,ESVUFR,,1796
212,1799　易威,TW0001799005,2008/11/10,上櫃,生技醫療,ESVUFR,,1799
213,1802　台玻,TW0001802007,1973/07/20,上市,玻璃陶瓷,ESVUFR,,1802
214,1805　寶徠,TW0001805000,1989/10/20,上市,建材營造,ESVUFR,,1805
215,1806　冠軍,TW0001806008,1992/09/29,上市,玻璃陶瓷,ESVUFR,,1806
216,1808　潤隆,TW0001808004,1994/10/26,上市,建材營造,ESVUFR,,1808
217,1809　中釉,TW0001809002,1996/04/30,上市,玻璃陶瓷,ESVUFR,,1809
218,1810　和成,TW0001810000,1991/10/14,上市,玻璃陶瓷,ESVUFR,,1810
219,1813　寶利徠,TW0001813004,2009/08/04,上櫃,生技醫療,ESVUFR,,1813
220,1815　富喬,TW0001815009,2006/01/23,上櫃,電子零組件,ESVUFR,,1815
221,1817　凱撒衛,TW0001817005,2013/10/24,上市,玻璃陶瓷,ESVUFR,,1817
222,1903　士紙,TW0001903003,1963/12/09,上市,造紙,ESVUFR,,1903
223,1904　正隆,TW0001904001,1971/09/10,上市,造紙,ESVUFR,,1904
224,1905　華紙,TW0001905008,1975/02/07,上市,造紙,ESVUFR,,1905
225,1906　寶隆,TW0001906006,1976/04/26,上市,造紙,ESVUFR,,1906
226,1907　永豐餘,TW0001907004,1977/02/22,上市,造紙,ESVUFR,,1907
227,1909　榮成,TW0001909000,1985/11/19,上市,造紙,ESVUFR,,1909
228,2002　中鋼,TW0002002003,1974/12/26,上市,鋼鐵,ESVUFR,,2002
229,2006　東和鋼鐵,TW0002006004,1988/07/13,上市,鋼鐵,ESVUFR,,2006
230,2007　燁興,TW0002007002,1988/10/04,上市,鋼鐵,ESVUFR,,2007
231,2008　高興昌,TW0002008000,1988/12/28,上市,鋼鐵,ESVUFR,,2008
232,2009　第一銅,TW0002009008,1989/10/20,上市,鋼鐵,ESVUFR,,2009
233,2010　春源,TW0002010006,1989/12/22,上市,鋼鐵,ESVUFR,,2010
234,2012　春雨,TW0002012002,1991/10/17,上市,鋼鐵,ESVUFR,,2012
235,2013　中鋼構,TW0002013000,1992/01/21,上市,鋼鐵,ESVUFR,,2013
236,2014　中鴻,TW0002014008,1992/02/20,上市,鋼鐵,ESVUFR,,2014
237,2015　豐興,TW0002015005,1992/05/25,上市,鋼鐵,ESVUFR,,2015
238,2017　官田鋼,TW0002017001,1992/11/02,上市,鋼鐵,ESVUFR,,2017
239,2020　美亞,TW0002020005,1993/04/27,上市,鋼鐵,ESVUFR,,2020
240,2022　聚亨,TW0002022001,1995/03/27,上市,鋼鐵,ESVUFR,,2022
241,2023　燁輝,TW0002023009,1995/07/28,上市,鋼鐵,ESVUFR,,2023
242,2024　志聯,TW0002024007,1995/12/30,上市,鋼鐵,ESVUFR,,2024
243,2025　千興,TW0002025004,1996/02/08,上市,鋼鐵,ESVUFR,,2025
244,2027　大成鋼,TW0002027000,1996/10/24,上市,鋼鐵,ESVUFR,,2027
245,2028　威致,TW0002028008,1996/12/13,上市,鋼鐵,ESVUFR,,2028
246,2029　盛餘,TW0002029006,1997/01/11,上市,鋼鐵,ESVUFR,,2029
247,2030　彰源,TW0002030004,1998/12/24,上市,鋼鐵,ESVUFR,,2030
248,2031　新光鋼,TW0002031002,2000/09/11,上市,鋼鐵,ESVUFR,,2031
249,2032　新鋼,TW0002032000,2000/09/11,上市,鋼鐵,ESVUFR,,2032
250,2033　佳大,TW0002033008,2000/09/11,上市,鋼鐵,ESVUFR,,2033
251,2034　允強,TW0002034006,2001/09/17,上市,鋼鐵,ESVUFR,,2034
252,2035　唐榮,TW0002035003,2006/07/07,上櫃,鋼鐵,ESVUFR,,2035
253,2038　海光,TW0002038007,2008/12/30,上市,鋼鐵,ESVUFR,,2038
254,2049　上銀,TW0002049004,2009/06/26,上市,電機機械,ESVUFR,,2049
255,2059　川湖,TW0002059003,2008/06/25,上市,電子零組件,ESVUFR,,2059
256,2061　風青,TW0002061009,2010/12/09,上櫃,電器電纜,ESVUFR,,2061
257,2062　橋椿,TW0002062007,2007/11/16,上市,其他,ESVUFR,,2062
258,2063　世鎧,TW0002063005,2010/09/07,上櫃,鋼鐵,ESVUFR,,2063
259,2064　晉椿,TW0002064003,2014/12/26,上櫃,鋼鐵,ESVUFR,,2064
260,2065　世豐,TW0002065000,2017/04/21,上櫃,鋼鐵,ESVUFR,,2065
261,2066　世德,TW0002066008,2013/09/24,上櫃,電機機械,ESVUFR,,2066
262,2067　嘉鋼,TW0002067006,2014/05/26,上櫃,電機機械,ESVUFR,,2067
263,2069　運錩,TW0002069002,2016/03/22,上市,鋼鐵,ESVUFR,,2069
264,2070　精湛,TW0002070000,2018/12/17,上櫃,電機機械,ESVUFR,,2070
265,2101　南港,TW0002101003,1963/11/01,上市,橡膠,ESVUFR,,2101
266,2102　泰豐,TW0002102001,1979/07/16,上市,橡膠,ESVUFR,,2102
267,2103　台橡,TW0002103009,1982/09/25,上市,橡膠,ESVUFR,,2103
268,2104　國際中橡,TW0002104007,1986/07/15,上市,橡膠,ESVUFR,,2104
269,2105　正新,TW0002105004,1987/12/07,上市,橡膠,ESVUFR,,2105
270,2106　建大,TW0002106002,1990/12/20,上市,橡膠,ESVUFR,,2106
271,2107　厚生,TW0002107000,1992/03/03,上市,橡膠,ESVUFR,,2107
272,2108　南帝,TW0002108008,1992/10/27,上市,橡膠,ESVUFR,,2108
273,2109　華豐,TW0002109006,2000/05/08,上市,橡膠,ESVUFR,,2109
274,2114　鑫永銓,TW0002114006,2010/12/29,上市,橡膠,ESVUFR,,2114
275,2115　六暉-KY,KYG5700L1086,2013/12/25,上市,汽車,ESVUFR,,2115
276,2201　裕隆,TW0002201001,1976/07/08,上市,汽車,ESVUFR,,2201
277,2204　中華,TW0002204005,1991/03/12,上市,汽車,ESVUFR,,2204
278,2206　三陽工業,TW0002206000,1996/07/29,上市,汽車,ESVUFR,,2206
279,2207　和泰車,TW0002207008,1997/02/25,上市,汽車,ESVUFR,,2207
280,2208　台船,TW0002208006,2008/12/22,上市,航運,ESVUFR,,2208
281,2211　長榮鋼,TW0002211000,2021/04/12,上市,鋼鐵,ESVUFR,,2211
282,2221　大甲,TW0002221009,2007/08/01,上櫃,其他,ESVUFR,,2221
283,2227　裕日車,TW0002227006,2004/12/21,上市,汽車,ESVUFR,,2227
284,2228　劍麟,TW0002228004,2013/11/25,上市,汽車,ESVUFR,,2228
285,2230　泰茂,TW0002230000,2013/04/18,上櫃,電機機械,ESVUFR,,2230
286,2231　為升,TW0002231008,2010/11/19,上市,汽車,ESVUFR,,2231
287,2233　宇隆,TW0002233004,2019/09/17,上市,汽車,ESVUFR,,2233
288,2235　謚源,TW0002235009,2014/12/15,上櫃,電機機械,ESVUFR,,2235
289,2236　百達-KY,KYG693691092,2015/06/03,上市,汽車,ESVUFR,,2236
290,2239　英利-KY,KYG1991F1081,2016/01/27,上市,汽車,ESVUFR,,2239
291,2241　艾姆勒,TW0002241007,2020/08/26,上市,汽車,ESVUFR,,2241
292,2243　宏旭-KY,KYG460651014,2017/09/27,上市,汽車,ESVUFR,,2243
293,2247　汎德永業,TW0002247004,2020/10/12,上市,汽車,ESVUFR,,2247
294,2250　IKKA-KY,KYG4R56R1099,2021/05/31,上市,汽車,ESVUFR,,2250
295,2301　光寶科,TW0002301009,1995/11/17,上市,電腦週邊,ESVUFR,,2301
296,2302　麗正,TW0002302007,1985/01/15,上市,半導體,ESVUFR,,2302
297,2303　聯電,TW0002303005,1985/07/16,上市,半導體,ESVUFR,,2303
298,2305　全友,TW0002305000,1988/10/21,上市,電腦週邊,ESVUFR,,2305
299,2308　台達電,TW0002308004,1988/12/19,上市,電子零組件,ESVUFR,,2308
300,2312　金寶,TW0002312006,1989/11/07,上市,其他電子,ESVUFR,,2312
301,2313　華通,TW0002313004,1990/07/24,上市,電子零組件,ESVUFR,,2313
302,2314　台揚,TW0002314002,1990/08/08,上市,通信網路,ESVUFR,,2314
303,2316　楠梓電,TW0002316007,1991/02/05,上市,電子零組件,ESVUFR,,2316
304,2317　鴻海,TW0002317005,1991/06/18,上市,其他電子,ESVUFR,,2317
305,2321　東訊,TW0002321007,1991/11/08,上市,通信網路,ESVUFR,,2321
306,2323　中環,TW0002323003,1992/02/17,上市,光電,ESVUFR,,2323
307,2324　仁寶,TW0002324001,1992/02/18,上市,電腦週邊,ESVUFR,,2324
308,2327　國巨,TW0002327004,1993/10/22,上市,電子零組件,ESVUFR,,2327
309,2328　廣宇,TW0002328002,1993/11/09,上市,電子零組件,ESVUFR,,2328
310,2329　華泰,TW0002329000,1994/04/20,上市,半導體,ESVUFR,,2329
311,2330　台積電,TW0002330008,1994/09/05,上市,半導體,ESVUFR,,2330
312,2331　精英,TW0002331006,1994/09/21,上市,電腦週邊,ESVUFR,,2331
313,2332　友訊,TW0002332004,1994/10/17,上市,通信網路,ESVUFR,,2332
314,2337　旺宏,TW0002337003,1995/03/15,上市,半導體,ESVUFR,,2337
315,2338　光罩,TW0002338001,1995/04/17,上市,半導體,ESVUFR,,2338
316,2340　台亞,TW0002340007,1995/05/02,上市,半導體,ESVUFR,,2340
317,2342　茂矽,TW0002342003,1995/09/19,上市,半導體,ESVUFR,,2342
318,2344　華邦電,TW0002344009,1995/10/18,上市,半導體,ESVUFR,,2344
319,2345　智邦,TW0002345006,1995/11/15,上市,通信網路,ESVUFR,,2345
320,2347　聯強,TW0002347002,1995/12/13,上市,電子通路,ESVUFR,,2347
321,2348　海悅,TW0002348000,1996/01/05,上市,其他,ESVUFR,,2348
322,2349　錸德,TW0002349008,1996/04/23,上市,光電,ESVUFR,,2349
323,2351　順德,TW0002351004,1996/04/25,上市,半導體,ESVUFR,,2351
324,2352　佳世達,TW0002352002,1996/07/22,上市,電腦週邊,ESVUFR,,2352
